MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 15,6/2/2015 7:57:28 AM,-2147483625,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 15,6/2/2015 7:57:28 AM,-2147483624,L,,,,,,,,,,,,,,,,,FXXX3,,
PIPO 15,6/26/2020 4:52:19 PM,,,,,,,,,,,,,Lakin; Lalor; Brannfors,LALOR,,,,,,True,
PIPO 15,6/26/2020 4:52:19 PM,-2147483648,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483647,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483646,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483645,L,,,,,,,,,,,,,,,,,ANSE,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483644,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483643,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483642,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483641,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483640,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483639,L,,,,,,,,,,,,,,,,,VIAM,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483638,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483637,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483636,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483635,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483634,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483633,L,,,,,,,,,,,,,,,,,ARLA,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483632,L,,,,,,,,,,,,,,,,,MIGR,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483631,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483630,L,,,,,,,,,,,,,,,,,HEMU,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483629,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483628,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483627,L,,,,,,,,,,,,,,,,,PODO,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483626,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 15,6/26/2020 4:52:19 PM,-2147483625,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 27,6/5/2001 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 27,6/5/2001 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 27,6/5/2001 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPPA,,
PIPO 27,6/5/2001 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIPO 27,6/5/2001 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 27,6/5/2001 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARXX3,,
PIPO 27,6/5/2001 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 27,6/5/2001 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX2,,
PIPO 27,6/5/2001 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 27,6/5/2001 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 27,6/5/2001 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX3,,
PIPO 27,6/5/2001 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DRCU,,
PIPO 27,6/5/2001 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUHI,,
PIPO 27,6/5/2001 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CRSE,,
PIPO 27,6/5/2001 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CALI,,
PIPO 27,6/5/2001 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIPO 27,6/5/2001 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MIGR,,
PIPO 27,6/5/2001 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX4,,
PIPO 27,6/5/2001 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GIXX,,
PIPO 27,6/5/2001 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 27,6/5/2001 12:00:00 AM,20,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 27,6/5/2001 12:00:00 AM,21,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,KOMA,,
PIPO 27,6/5/2001 12:00:00 AM,22,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 27,6/5/2001 12:00:00 AM,23,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 27,6/5/2001 12:00:00 AM,24,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX5,,
PIPO 27,6/5/2001 12:00:00 AM,25,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX6,,
PIPO 27,6/5/2001 12:00:00 AM,26,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 27,6/5/2001 12:00:00 AM,27,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 27,6/5/2001 12:00:00 AM,28,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRDU,,
PIPO 27,6/5/2001 12:00:00 AM,29,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 27,6/5/2001 12:00:00 AM,30,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,EUXX,,
PIPO 27,6/5/2001 12:00:00 AM,31,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SEXX,,
PIPO 27,6/5/2001 12:00:00 AM,32,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX7,,
PIPO 27,6/5/2001 12:00:00 AM,33,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 27,6/5/2001 12:00:00 AM,34,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,6/9/2004 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 27,6/9/2004 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SCLI,,
PIPO 27,6/9/2004 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 27,6/9/2004 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPPA,,
PIPO 27,6/9/2004 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 27,6/9/2004 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRXX,,
PIPO 27,6/9/2004 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BOGR,,
PIPO 27,6/9/2004 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,OEXX,,
PIPO 27,6/9/2004 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CRSE,,
PIPO 27,6/9/2004 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOWR,,
PIPO 27,6/9/2004 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 27,6/9/2004 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 27,6/9/2004 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 27,6/9/2004 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 27,6/9/2004 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 27,6/9/2004 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 27,6/9/2004 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX,,
PIPO 27,6/9/2004 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 27,6/9/2004 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,EUXX,,
PIPO 27,6/9/2004 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 27,5/24/2011 2:52:38 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 27,5/24/2011 2:52:38 PM,-2147483648,L,,,,,,,,,,,,,,,,,ERDI,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483647,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483646,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483645,L,,,,,,,,,,,,,,,,,MIGR,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483644,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483643,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483642,L,,,,,,,,,,,,,,,,,CANU,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483641,L,,,,,,,,,,,,,,,,,VIAM,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483640,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483639,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483638,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483637,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483636,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483635,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483634,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483633,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483632,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483631,L,,,,,,,,,,,,,,,,,CHAN,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483630,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483629,L,,,,,,,,,,,,,,,,,CRSE,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483628,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483627,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483626,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483625,L,,,,,,,,,,,,,,,,,YUBA,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483624,L,,,,,,,,,,,,,,,,,LIIN,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483623,L,,,,,,,,,,,,,,,,,ERNA,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483622,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 27,5/24/2011 2:52:38 PM,-2147483621,L,,,,,,,,,,,,,,,,,QUGA,,
PIPO 27,5/21/2014 9:37:34 AM,,,,,,,,,,,,,Ali; Peach,,,,,,,True,
PIPO 27,5/21/2014 9:37:34 AM,-2147483648,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483647,L,,,,,,,,,,,,,,,,,PEXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483646,L,,,,,,,,,,,,,,,,,CRSE,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483645,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483644,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483643,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483642,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483641,L,,,,,,,,,,,,,,,,,BOGR,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483640,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483639,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483638,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483637,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483636,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483635,L,,,,,,,,,,,,,,,,,ERCO,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483634,L,,,,,,,,,,,,,,,,,AXXX,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483633,L,,,,,,,,,,,,,,,,,QUGA,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483632,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483631,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483630,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483629,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483628,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 27,5/21/2014 9:37:34 AM,-2147483627,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 27,5/28/2015 4:35:09 PM,,,,,,,,,,,,,LEACH; HAMBY,HAMBY,,,,,,True,
PIPO 27,5/28/2015 4:35:09 PM,-2147483648,L,,,,,,,,,,,,,,,,,ERCO,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483647,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483646,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483645,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483644,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483643,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483642,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483640,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483639,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483638,L,,,,,,,,,,,,,,,,,DRCU,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483637,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483636,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483635,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483634,L,,,,,,,,,,,,,,,,,CRSE,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483633,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483632,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483631,L,,,,,,,,,,,,,,,,,ASXX2,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483630,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483629,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483628,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483627,L,,,,,,,,,,,,,,,,,YUBA,,
PIPO 27,5/28/2015 4:35:09 PM,-2147483626,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 27,5/8/2018 3:53:54 PM,,,,,,,,,,,,,Brannfors; Jensen,VAUGHAN,,,,,,True,
PIPO 27,5/8/2018 3:53:54 PM,-2147483648,L,,,,,,,,,,,,,,,,,SOCA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483647,L,,,,,,,,,,,,,,,,,QUGA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483646,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483645,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483644,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483643,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483642,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483641,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483640,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483639,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483638,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483637,L,,,,,,,,,,,,,,,,,TEAC,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483636,L,,,,,,,,,,,,,,,,,AGAR,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483635,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483634,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483633,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483632,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483631,L,,,,,,,,,,,,,,,,,HEDR,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483630,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483629,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483628,L,,,,,,,,,,,,,,,,,MAXX,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483627,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483626,L,,,,,,,,,,,,,,,,,ERCI,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483625,L,,,,,,,,,,,,,,,,,CHER,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483624,L,,,,,,,,,,,,,,,,,YUBA,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483623,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483622,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483621,L,,,,,,,,,,,,,,,,,ARTR,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483620,L,,,,,SCOTCH?  ,,,,,,,,,,,,CIVU,,
PIPO 27,5/8/2018 3:53:54 PM,-2147483619,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 27,6/19/2023 6:51:20 PM,,,,,,,,,,,,,Brey; Brannfors,Christensen,,,,,,True,
PIPO 27,6/19/2023 6:51:20 PM,1,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 27,6/19/2023 6:51:20 PM,2,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 27,6/19/2023 6:51:20 PM,3,L,,,,,,,,,,,,,,,,,DRAS,,
PIPO 27,6/19/2023 6:51:20 PM,4,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 27,6/19/2023 6:51:20 PM,5,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 27,6/19/2023 6:51:20 PM,6,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 27,6/19/2023 6:51:20 PM,7,L,,,,,,,,,,,,,,,,,LINE,,
PIPO 27,6/19/2023 6:51:20 PM,8,L,,,,,,,,,,,,,,,,,ERCO,,
PIPO 27,6/19/2023 6:51:20 PM,9,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 27,6/19/2023 6:51:20 PM,10,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 27,6/19/2023 6:51:20 PM,11,L,,,,,,,,,,,,,,,,,BXXX,,
PIPO 27,6/19/2023 6:51:20 PM,12,L,,,,,,,,,,,,,,,,,CHER,,
PIPO 27,6/19/2023 6:51:20 PM,13,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 27,6/19/2023 6:51:20 PM,14,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 27,6/19/2023 6:51:20 PM,15,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 27,6/19/2023 6:51:20 PM,16,L,,,,,,,,,,,,,,,,,COAU,,
PIPO 27,6/19/2023 6:51:20 PM,17,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 27,6/19/2023 6:51:20 PM,18,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 27,6/19/2023 6:51:20 PM,19,L,,,,,,,,,,,,,,,,,CANU,,
PIPO 27,6/19/2023 6:51:20 PM,20,L,,,,,,,,,,,,,,,,,BRGR,,
PIPO 27,6/19/2023 6:51:20 PM,21,L,,,,,Spurge,,,,,,,,,,,,CHFE,,
PIPO 27,6/19/2023 6:51:20 PM,22,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 27,6/19/2023 6:51:20 PM,23,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 27,6/19/2023 6:51:20 PM,24,L,,,,,Old mellow lotus,,,,,,,,,,,,PSTE,,
PIPO 27,6/19/2023 6:51:20 PM,25,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 27,6/19/2023 6:51:20 PM,26,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 27,6/19/2023 6:51:20 PM,27,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 27,6/19/2023 6:51:20 PM,28,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 13,7/31/1993 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,7/31/1993 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARXX3,,
PIPO 13,7/11/1994 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,7/11/1994 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,7/11/1994 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LAEU,,
PIPO 13,7/11/1994 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 13,5/22/1998 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,5/22/1998 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX2,,
PIPO 13,5/22/1998 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AXXX2,,
PIPO 13,5/22/1998 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 13,5/22/1998 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,5/22/1998 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ESVI,,
PIPO 13,5/22/1998 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 13,5/12/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,5/12/1999 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 13,5/12/1999 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 13,5/12/1999 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TECA,,
PIPO 13,5/12/1999 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FRAL,,
PIPO 13,5/12/1999 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MARE,,
PIPO 13,5/12/1999 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOXX2,,
