MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Point,Tape,Order,Height,CanopyLayer,Status,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,Offset,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIED 10,01Year1,5/4/1994 12:00:00 AM,236,2,60,18,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,237,2,61,18.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,238,2,62,18.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,239,2,63,18.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,240,2,64,19.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,241,2,65,19.5,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,242,2,66,19.8,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,243,2,67,20.1,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,244,2,68,20.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,245,2,69,20.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,246,2,70,21,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,247,2,71,21.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,248,2,72,21.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,249,2,73,21.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,250,2,74,22.2,1,0.05,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ESVI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,251,2,75,22.5,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,252,2,76,22.8,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,HYFI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,253,2,77,23.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,254,2,78,23.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,255,2,79,23.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,256,2,80,24,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,PELI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,257,2,81,24.3,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,PELI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,258,2,82,24.6,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,HYFI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,259,2,83,24.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,260,2,84,25.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,261,2,85,25.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,262,2,86,25.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,263,2,87,26.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,264,2,88,26.4,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,HYFI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,265,2,89,26.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,266,2,90,27,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,267,2,91,27.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,268,2,92,27.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,269,2,93,27.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,270,2,94,28.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,271,2,95,28.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,272,2,96,28.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,273,2,97,29.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,274,2,98,29.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,275,2,99,29.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,276,2,100,30,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,277,2,101,30.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,278,2,102,30.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,279,2,103,30.9,1,0.01,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,280,2,104,31.2,1,0,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,281,2,105,31.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,282,2,106,31.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,283,2,107,32.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,284,2,108,32.4,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,285,2,109,32.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,286,2,110,33,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,287,2,111,33.3,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,HYFI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,288,2,112,33.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,289,2,113,33.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,290,2,114,34.2,1,0.05,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,PELI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,291,2,115,34.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,292,2,116,34.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,293,2,117,35.1,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,294,2,118,35.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,295,2,119,35.7,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,296,2,120,36,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,297,2,121,36.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,298,2,122,36.6,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,299,2,123,36.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,300,2,124,37.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,301,2,125,37.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,302,2,126,37.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,303,2,127,38.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,304,2,128,38.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,305,2,129,38.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,306,2,130,39,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,307,2,131,39.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,308,2,132,39.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,309,2,133,39.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,310,2,134,40.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,311,2,135,40.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,312,2,136,40.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,313,2,137,41.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,314,2,138,41.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,315,2,139,41.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,316,2,140,42,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,317,2,141,42.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,318,2,142,42.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,319,2,143,42.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,320,2,144,43.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,321,2,145,43.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,322,2,146,43.8,1,0.01,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,323,2,147,44.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,324,2,148,44.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,325,2,149,44.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,326,2,150,45,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,327,2,151,45.3,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERDI,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,328,2,152,45.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,329,2,153,45.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,330,2,154,46.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,331,2,155,46.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,332,2,156,46.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,333,2,157,47.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,334,2,158,47.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,335,2,159,47.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,336,2,160,48,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,337,2,161,48.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,338,2,162,48.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,339,2,163,48.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,340,2,164,49.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,341,2,165,49.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year1,5/4/1994 12:00:00 AM,342,2,166,49.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,,,,,,,,,,,,,2,50,166,0,,,,,,,,True,
PIED 10,01Year2,5/5/1995 12:00:00 AM,1,1,1,0.3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,2,1,2,0.6,1,0.02,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,3,1,3,0.9,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,4,1,4,1.2,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,5,1,5,1.5,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,6,1,6,1.8,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,7,1,7,2.1,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,8,1,8,2.4,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,9,1,9,2.7,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,10,1,10,3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,11,1,11,3.3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,12,1,12,3.6,1,0.03,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,13,1,13,3.9,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,14,1,14,4.2,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,15,1,15,4.5,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,16,1,16,4.8,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,17,1,17,5.1,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,18,1,18,5.4,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,19,1,19,5.7,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,20,1,20,6,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,21,1,21,6.3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,22,1,22,6.6,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,23,1,23,6.9,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,24,1,24,7.2,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,25,1,25,7.5,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,26,1,26,7.8,1,0.3,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,27,1,26,7.8,2,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,MOSS,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,28,1,27,8.1,1,0.25,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,29,1,27,8.1,2,,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,30,1,28,8.4,1,0.02,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,31,1,29,8.7,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,32,1,30,9,1,0.07,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,KOMA,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,33,1,31,9.3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,34,1,32,9.6,1,0.06,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,SEFL,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,35,1,33,9.9,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,36,1,34,10.2,1,0.06,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,37,1,35,10.5,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,38,1,36,10.8,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,39,1,37,11.1,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,40,1,38,11.4,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,41,1,39,11.7,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,42,1,40,12,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,43,1,41,12.3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,44,1,42,12.6,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,45,1,43,12.9,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,46,1,44,13.2,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,47,1,45,13.5,1,0.07,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,GUSA,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,48,1,45,13.5,2,,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ANPA,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,49,1,46,13.8,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,BARE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,50,1,47,14.1,1,0.33,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,51,1,47,14.1,2,,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,52,1,48,14.4,1,0.09,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,KOMA,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,53,1,49,14.7,1,0.23,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,54,1,49,14.7,2,,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,POFE,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,55,1,50,15,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 10,01Year2,5/5/1995 12:00:00 AM,56,1,51,15.3,1,0.03,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,THMO,,
