MacroPlot.Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIPN 17,8/14/2024 3:11:36 PM,38,True,4,1,63,L,28.4,16.3,10,I,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 17,8/14/2024 3:11:36 PM,39,True,4,1,64,L,23.7,16.7,7,I,4.5,,,,,,,,,,,,,,,,,,,FORK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 17,8/14/2024 3:11:36 PM,40,True,4,1,65,L,42.6,21,6,C,7.9,,,,,,,,,,,,,,,,,,,FORK,,CROK,,INSE,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 17,8/14/2024 3:11:36 PM,41,True,4,1,66,L,48.5,21.1,5,C,9.8,,,,,,,,,,,,,,,,,,,CROK,,INSE,,BIRD,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Brannfors; Lalor; Westfahl; Gilmore; Tumicki,Gilmore,,,,,,True,
PIPN 21,8/13/2024 3:15:01 PM,1,True,1,0.5,165,L,10.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIPN 21,8/13/2024 3:15:01 PM,2,True,1,0.5,194,L,9.5,5,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,3,True,2,0.5,196,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIPN 21,8/13/2024 3:15:01 PM,4,True,1,1,52,D,63.6,35,3,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,5,True,1,1,58,L,68.9,31.2,4,C,17.5,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,6,True,1,1,60,L,26.5,16.4,8,SC,5.8,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,7,True,1,1,62,L,70.2,32.6,3,C,21,,,,,,,,,,,,,,,,,,,LEAN,-1,MISL,-1,BROM,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,8,True,2,1,66,L,69,33.4,5,C,10.6,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,9,True,2,1,68,D,62.5,33.4,4,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,10,True,2,1,69,L,76.5,33.1,4,C,17.4,,,,,,,,,,,,,,,,,,,FIRE,-1,BROM,-1,BIRD,-1,MISL,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,11,True,2,1,70,L,61.2,36.8,4,C,14.7,,,,,,,,,,,,,,,,,,,MISL,-1,BROM,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,12,True,2,1,71,D,,,,DD,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,13,True,3,1,72,L,80.6,36.2,3,C,19.2,,,,,,,,,,,,,,,,,,,FIRE,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,14,True,3,1,73,D,34.1,25.7,1,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,15,True,3,1,74,L,38,18.4,1,I,14.8,,,,,,,,,,,,,,,,,,,FIRE,-1,MISL,-1,LEAN,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,16,True,3,1,75,L,37.8,17.9,4,I,9.9,,,,,,,,,,,,,,,,,,,FORK,-1,MISL,-1,BROM,-1,LEAN,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,17,True,3,1,76,D,,,,DD,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,18,True,3,1,77,L,59.8,31.7,4,C,13.8,,,,,,,,,,,,,,,,,,,FIRE,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,19,True,3,1,79,L,66.6,39.7,4,D,13.8,,,,,,,,,,,,,,,,,,,FIRE,-1,CROK,-1,MISL,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,20,True,3,1,81,D,33,10.1,,BAD,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,21,True,3,1,83,D,53,32.3,,CS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,22,True,4,1,1,L,21.5,14.5,4,I,7.9,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,23,True,4,1,2,L,27.1,19.2,5,I,4.9,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,24,True,4,1,3,L,35.6,23.5,7,I,5.7,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,25,True,4,1,4,L,32.5,16.7,9,I,3.8,,,,,,,,,,,,,,,,,,,WOND,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,ABCO,,
PIPN 21,8/13/2024 3:15:01 PM,26,True,4,1,56,L,17.9,9.5,4,SC,5.5,,,,,,,,,,,,,,,,,,,MISL,-1,BROK,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,27,True,4,1,84,L,39.8,19.8,7,I,8.6,,,,,,,,,,,,,,,,,,,MISL,-1,INSE,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 21,8/13/2024 3:15:01 PM,28,True,4,1,85,L,25.2,15.2,4,I,10.5,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Brannfors; Gilmore; Tumicki ,Brannfors,,,,,,True,
PIPN 06,8/13/2024 3:05:45 PM,1,True,1,1,16,L,79.5,27.2,4,C,10.4,,,,,,,,,,,,,,,,,,,FIRE,,CROK,,ABGR,,FORK,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,2,True,1,1,17,L,26.3,20.4,5,I,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,3,True,1,1,18,L,35.2,22.9,4,I,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,4,True,1,1,19,L,20.5,13.6,5,SC,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,5,True,1,1,20,L,25.8,18.7,3,I,7.4,,,,,,,,,,,,,,,,,,,LEAN,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,6,True,1,1,21,L,41.3,20.7,2,I,10.7,,,,,,,,,,,,,,,,,,,FORK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,7,True,1,1,22,L,74.3,27.3,3,C,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,8,True,2,1,23,L,93.4,33.8,4,D,13.7,,,,,,,,,,,,,,,,,,,FIRE,,WOND,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,9,True,2,1,24,L,75.1,32.1,5,D,9.4,,,,,,,,,,,,,,,,,,,LEAN,,BROM,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,10,True,3,1,25,L,62.1,29.1,3,C,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,11,True,3,1,26,L,54,25.4,4,C,12.7,,,,,,,,,,,,,,,,,,,FORK,,FIRE,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,12,True,3,1,27,D,40.8,26.8,1,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,13,True,3,1,28,L,40.8,26.6,2,C,17.5,,,,,,,,,,,,,,,,,,,CROK,,FIRE,,INSE,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,14,True,3,1,29,L,29.6,24.4,2,C,16.9,,,,,,,,,,,,,,,,,,,SPAR,,BROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,15,True,3,1,30,L,49.8,30.4,3,C,21.6,,,,,,,,,,,,,,,,,,,WOND,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,16,True,3,1,31,L,61.6,27,4,C,13.1,,,,,,,,,,,,,,,,,,,FORK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,17,True,3,1,32,L,26.7,22.3,2,I,16.9,,,,,,,,,,,,,,,,,,,SPAR,,FIRE,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,18,True,3,1,33,L,47.4,27.1,4,C,16,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,19,True,3,1,100,L,18.2,8.3,3,SC,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,20,True,4,1,34,L,54.5,26.7,3,C,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,21,True,4,1,35,L,76.2,36.8,3,D,20,,,,,,,,,,,,,,,,,,,FIRE,,LIGT,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,22,True,4,1,36,L,59.3,24.1,6,C,9.7,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 06,8/13/2024 3:05:45 PM,23,True,4,1,37,L,48.1,19.2,4,I,9.4,,,,,,,,,,,,,,,,,,,CROK,,ABGR,,FIRE,,,,,,,,,,,,,,,,,,,PIPO,,
